acc	ApApos2	ApAbridge	ApCpos2	ApCbridge	ApGpos1	ApGpos2	ApGbridge	ApTpos2	ApTbridge	CpApos2	CpAbridge	CpCpos2	CpCbridge	CpGpos1	CpGpos2	CpGbridge	CpTpos1	CpTpos2	CpTbridge	GpApos2	GpAbridge	GpCpos2	GpCbridge	GpGpos2	GpGbridge	GpTpos2	GpTbridge	TpApos2	TpAbridge	TpCpos1	TpCpos2	TpCbridge	TpGpos2	TpGbridge	TpTpos1	TpTpos2	TpTbridge
KR534219	0.492753623	0.243102482	0.41025641	0.151219546	0.392870805	0.507246377	0.386935896	0.58974359	0.191464261	0.33216456	0.175217773	0.211207689	0.157684681	0.272727273	0.098394167	0.150445666	0.676470588	0.27312806	0.184933499	0.357211985	0.2412177	0.065199722	0.107943533	0.365651713	0.236527443	0.181620742	0.125088543	0.285123475	0.09128568	0.794117647	0.241134078	0.312708185	0.386844818	0.323348065	0.489031843	0.192445484	0.1630983
KR534220	0.449275362	0.242522628	0.448717949	0.140814995	0.430095495	0.550724638	0.388623893	0.551282051	0.207795032	0.352017132	0.193246018	0.231934205	0.168508418	0.227272727	0.078170137	0.165557284	0.705882353	0.241192266	0.188364744	0.35768696	0.252113007	0.07427324	0.120048583	0.365525949	0.238389513	0.183609096	0.097708485	0.288388353	0.082855225	0.764705882	0.246715857	0.300808523	0.387450042	0.300346411	0.462470351	0.185934955	0.14532009
KR534228	0.492753623	0.236475961	0.41025641	0.151215423	0.39306992	0.507246377	0.376911602	0.58974359	0.191579034	0.317133739	0.175314855	0.21123831	0.157886772	0.272727273	0.105895428	0.150460078	0.676470588	0.280684652	0.185094818	0.357224664	0.241023281	0.065251295	0.107977014	0.365676923	0.247136571	0.181657712	0.125099018	0.285070657	0.096243848	0.794117647	0.241160478	0.312991469	0.386904447	0.323438665	0.489138331	0.192396569	0.163218969
KR534229	0.449275362	0.231596479	0.448717949	0.140840048	0.406360011	0.550724638	0.38097279	0.551282051	0.207651218	0.355052143	0.179316032	0.230972079	0.177487666	0.272727273	0.077765789	0.172789592	0.705882353	0.240129453	0.19563616	0.341913965	0.263445586	0.064860138	0.120110535	0.381112293	0.238477777	0.190531396	0.097680972	0.278019869	0.087304108	0.771428571	0.25740756	0.302855518	0.387509534	0.300736087	0.4622086	0.182092935	0.14174896
KR534230	0.47826087	0.24331961	0.435897436	0.151119219	0.394236088	0.52173913	0.3717519	0.564102564	0.190064435	0.32223109	0.175964231	0.209655162	0.170868893	0.272727273	0.112575928	0.16019469	0.705882353	0.271114327	0.18477264	0.357500039	0.241032985	0.06542228	0.108468303	0.365599193	0.252969557	0.181758482	0.124311536	0.289122511	0.091451223	0.794117647	0.252650301	0.308798209	0.37609889	0.314944033	0.464321295	0.186352689	0.155518009
KR534231	0.492753623	0.236475961	0.41025641	0.151215423	0.39306992	0.507246377	0.376911602	0.58974359	0.191579034	0.317133739	0.175314855	0.21123831	0.157886772	0.272727273	0.105895428	0.150460078	0.676470588	0.280684652	0.185094818	0.357224664	0.241023281	0.065251295	0.107977014	0.365676923	0.247136571	0.181657712	0.125099018	0.285070657	0.096243848	0.794117647	0.241160478	0.312991469	0.386904447	0.323438665	0.489138331	0.192396569	0.163218969
KR534233	0.449275362	0.238231221	0.448717949	0.140823007	0.406212031	0.550724638	0.38864689	0.551282051	0.207800815	0.354998508	0.179182649	0.23085615	0.177151178	0.272727273	0.077813837	0.16555532	0.705882353	0.240076656	0.195430355	0.363644292	0.263771702	0.064782375	0.120070311	0.381114685	0.238401514	0.1816904	0.097728586	0.288366238	0.082364666	0.771428571	0.25065419	0.302359916	0.387546664	0.300350242	0.462470351	0.18196309	0.141580526
KR534238	0.492753623	0.236445212	0.41025641	0.151235943	0.392886955	0.507246377	0.37690662	0.58974359	0.191855082	0.317130734	0.175196907	0.211229931	0.157786099	0.272727273	0.105900803	0.146046044	0.676470588	0.280674885	0.185140722	0.357178892	0.241061021	0.06521647	0.107883513	0.365694853	0.247097056	0.18163918	0.125265067	0.285037822	0.096213651	0.794117647	0.237072188	0.312878905	0.386866817	0.327578911	0.489615977	0.196120899	0.163196223
KR534244	0.449275362	0.231690511	0.448717949	0.140821734	0.406378327	0.550724638	0.388571682	0.551282051	0.207563219	0.355027352	0.184314716	0.238345357	0.177376758	0.272727273	0.077787997	0.175011803	0.705882353	0.232678189	0.188947717	0.341929184	0.26360227	0.07356957	0.120135518	0.381107659	0.238457971	0.181760294	0.097652755	0.288366238	0.082348882	0.771428571	0.242338482	0.302651347	0.387546664	0.291261266	0.462089554	0.190639501	0.148220865
KR534247	0.449275362	0.231690511	0.448717949	0.140821734	0.406378327	0.550724638	0.388571682	0.551282051	0.207563219	0.355027352	0.184314716	0.238345357	0.177376758	0.272727273	0.077787997	0.175011803	0.705882353	0.232678189	0.188947717	0.341929184	0.26360227	0.07356957	0.120135518	0.381107659	0.238457971	0.181760294	0.097652755	0.288366238	0.082348882	0.771428571	0.242338482	0.302651347	0.387546664	0.291261266	0.462089554	0.190639501	0.148220865
KR534249	0.449275362	0.231690511	0.448717949	0.140821734	0.406378327	0.550724638	0.388571682	0.551282051	0.207563219	0.355027352	0.184314716	0.238345357	0.177376758	0.272727273	0.077787997	0.175011803	0.705882353	0.232678189	0.188947717	0.341929184	0.26360227	0.07356957	0.120135518	0.381107659	0.238457971	0.181760294	0.097652755	0.288366238	0.082348882	0.771428571	0.242338482	0.302651347	0.387546664	0.291261266	0.462089554	0.190639501	0.148220865
KR534250	0.449275362	0.231711381	0.461538462	0.140782465	0.406751338	0.550724638	0.388588103	0.538461538	0.206910227	0.35503501	0.18455296	0.238363305	0.175341778	0.272727273	0.077781137	0.176669803	0.705882353	0.232684331	0.195363952	0.342005887	0.263576827	0.073640847	0.120314036	0.381084306	0.238529883	0.181804224	0.097443215	0.288430049	0.082404472	0.771428571	0.251267254	0.305084514	0.387620824	0.290108551	0.461089844	0.182399879	0.141681407
KR534251	0.492753623	0.243142179	0.41025641	0.151219909	0.393086142	0.507246377	0.377017061	0.58974359	0.191462223	0.324640416	0.175295722	0.211200875	0.157745139	0.272727273	0.105919439	0.150443057	0.676470588	0.273120917	0.184976179	0.357242903	0.241216581	0.065225167	0.107975462	0.365669778	0.247111328	0.181642968	0.125117681	0.28510347	0.091294986	0.794117647	0.241132541	0.312831114	0.386942044	0.323350891	0.489031843	0.192410739	0.163109565
KR534252	0.47826087	0.265249079	0.423076923	0.090297326	0.409795646	0.52173913	0.373776082	0.576923077	0.211300476	0.312475306	0.179392142	0.206551265	0.164114208	0.227272727	0.118085737	0.155011346	0.735294118	0.277755828	0.184671112	0.379137266	0.231814574	0.065277882	0.159243806	0.344149479	0.248596433	0.181662551	0.103073552	0.295188479	0.087588712	0.794117647	0.248117984	0.326169472	0.373763225	0.319490107	0.442921798	0.186530234	0.143965898
KR534253	0.449275362	0.231657467	0.435897436	0.14083359	0.405987879	0.550724638	0.398389384	0.564102564	0.207882848	0.362454507	0.184120106	0.230919032	0.17720854	0.272727273	0.070360868	0.165559561	0.705882353	0.240105294	0.192483697	0.341863705	0.263608905	0.073504475	0.120023772	0.381098213	0.228033139	0.181720125	0.097736594	0.288356431	0.082310299	0.771428571	0.250685638	0.302432899	0.387412863	0.300456735	0.4625895	0.181978891	0.144692881
KR906734	0.492753623	0.243102482	0.41025641	0.151219546	0.392870805	0.507246377	0.386935896	0.58974359	0.191464261	0.33216456	0.175217773	0.211207689	0.157684681	0.272727273	0.098394167	0.150445666	0.676470588	0.27312806	0.184933499	0.357211985	0.2412177	0.065199722	0.107943533	0.365651713	0.236527443	0.181620742	0.125088543	0.285123475	0.09128568	0.794117647	0.241134078	0.312708185	0.386844818	0.323348065	0.489031843	0.192445484	0.1630983
KR906735	0.420289855	0.217928525	0.435897436	0.140883504	0.414399132	0.579710145	0.395890019	0.564102564	0.200287261	0.337137758	0.180518041	0.219929567	0.173611262	0.272727273	0.093064139	0.164882815	0.705882353	0.253292327	0.187271004	0.336043191	0.278318836	0.069695435	0.12008648	0.365611503	0.230747753	0.197348441	0.097846448	0.288235824	0.087842338	0.764705882	0.246109436	0.309542846	0.387762348	0.301253566	0.462707831	0.186435179	0.153642352
KR906736	0.434782609	0.221337833	0.435897436	0.140875682	0.414195724	0.565217391	0.395867426	0.564102564	0.200280382	0.337141806	0.180443992	0.219939191	0.173560004	0.272727273	0.093061825	0.164884955	0.705882353	0.253294021	0.18722869	0.336009024	0.274603988	0.069668348	0.120064448	0.365593659	0.23073391	0.1973232	0.097825722	0.288258008	0.087831793	0.764705882	0.246117975	0.309407319	0.38766572	0.301249571	0.462707831	0.18646017	0.153633717
KR906739	0.47826087	0.245824682	0.41025641	0.151138641	0.393396307	0.52173913	0.368301308	0.58974359	0.21899637	0.336809462	0.184460121	0.221674119	0.154168254	0.272727273	0.093742968	0.169431739	0.705882353	0.262739555	0.184697143	0.379133565	0.240157537	0.065312724	0.108281546	0.344119526	0.254335386	0.181673599	0.094720098	0.285274373	0.082546082	0.794117647	0.248347879	0.324734187	0.386898008	0.305441378	0.464820074	0.186706855	0.155491127
KR906741	0.449275362	0.23761625	0.423076923	0.140892101	0.40560441	0.550724638	0.388442294	0.576923077	0.208617856	0.347613876	0.174251852	0.242967365	0.188806832	0.272727273	0.077773333	0.165381057	0.705882353	0.23553752	0.185158966	0.341770658	0.256913317	0.064737585	0.119817624	0.38112653	0.227971034	0.190432789	0.097970337	0.301793377	0.091843624	0.771428571	0.241811938	0.290746615	0.369481614	0.309578269	0.463706481	0.190168121	0.152346777
KR906742	0.449275362	0.221764855	0.448717949	0.140881446	0.406959073	0.550724638	0.371116188	0.551282051	0.207756773	0.340197512	0.179545797	0.22356602	0.185552097	0.272727273	0.08518804	0.1634041	0.705882353	0.255009471	0.195903025	0.341980934	0.273908711	0.064956114	0.120151354	0.381179989	0.238536555	0.19063733	0.097770899	0.257767238	0.087285428	0.771428571	0.263879776	0.295661988	0.414273315	0.319579219	0.462326829	0.175516206	0.141850732
KR906743	0.492753623	0.236475961	0.41025641	0.151215423	0.39306992	0.507246377	0.376911602	0.58974359	0.191579034	0.317133739	0.175314855	0.21123831	0.157886772	0.272727273	0.105895428	0.150460078	0.676470588	0.280684652	0.185094818	0.357224664	0.241023281	0.065251295	0.107977014	0.365676923	0.247136571	0.181657712	0.125099018	0.285070657	0.096243848	0.794117647	0.241160478	0.312991469	0.386904447	0.323438665	0.489138331	0.192396569	0.163218969
KR906744	0.47826087	0.245798887	0.41025641	0.151158626	0.393209259	0.52173913	0.368294857	0.58974359	0.219342867	0.336807922	0.184339974	0.214137568	0.154077356	0.272727273	0.09374574	0.160020749	0.705882353	0.270260862	0.184747237	0.379092714	0.24019237	0.065278415	0.108189808	0.344133089	0.254297728	0.181654809	0.094820039	0.28524168	0.082518503	0.794117647	0.248149299	0.324618937	0.386860447	0.314584922	0.465318917	0.186548248	0.155493978
KR906745	0.434782609	0.238947435	0.448717949	0.140859953	0.406175442	0.565217391	0.381139249	0.551282051	0.20797607	0.355048061	0.184196303	0.230963258	0.17737354	0.272727273	0.070338809	0.165559924	0.676470588	0.247556072	0.195702615	0.357682429	0.255497118	0.073548115	0.100354476	0.365557844	0.235794021	0.181785762	0.11797737	0.278224355	0.082277637	0.771428571	0.250701789	0.302769633	0.400734133	0.309926815	0.485095004	0.181943382	0.14174147
KR906746	0.47826087	0.226818939	0.417721519	0.144658637	0.386083444	0.52173913	0.424249058	0.582278481	0.210861231	0.325330494	0.185843244	0.204130746	0.16326941	0.272727273	0.112059201	0.144667159	0.757575758	0.274449742	0.193792917	0.43848201	0.255070919	0.054023333	0.115509836	0.285625032	0.219811976	0.190319121	0.093871298	0.295330162	0.087681637	0.8	0.264207864	0.326991365	0.369839077	0.312344173	0.428592495	0.177934692	0.143037895
KR906747	0.463768116	0.218851045	0.417721519	0.144629605	0.386493828	0.536231884	0.4242792	0.582278481	0.210538127	0.325330385	0.186036429	0.204129866	0.163400496	0.272727273	0.112059502	0.149150993	0.757575758	0.274449293	0.191756139	0.438545641	0.263743782	0.064671428	0.115641675	0.2856405	0.219870614	0.179768159	0.093788979	0.295342724	0.087722176	0.8	0.259750931	0.327254708	0.369987816	0.308118852	0.428048271	0.182713466	0.145021263
KR906748	0.470588235	0.241867635	0.455696203	0.150997118	0.380195638	0.529411765	0.404663525	0.544303797	0.230219899	0.346105844	0.165131914	0.19591679	0.137091921	0.318181818	0.077353511	0.159550993	0.676470588	0.285198474	0.182863452	0.444292234	0.243321516	0.063782989	0.129318014	0.316565273	0.186855585	0.164354491	0.097617532	0.301823052	0.080498382	0.777777778	0.237446613	0.314975689	0.355122274	0.343710285	0.487705778	0.207968995	0.166376022
KR906749	0.463768116	0.245852001	0.448717949	0.140873467	0.405622158	0.536231884	0.378675679	0.551282051	0.201620278	0.340168396	0.178880163	0.23090069	0.176977838	0.272727273	0.085220736	0.165378543	0.676470588	0.2475223	0.185013174	0.357580372	0.248261978	0.064714589	0.119842273	0.365567715	0.238334955	0.190393	0.118046665	0.301820763	0.087257064	0.771428571	0.241784103	0.290568042	0.387338406	0.309471399	0.485940008	0.181677588	0.153083489
KR906750	0.449275362	0.221764855	0.448717949	0.140881446	0.406959073	0.550724638	0.371116188	0.551282051	0.207756773	0.340197512	0.179545797	0.22356602	0.185552097	0.272727273	0.08518804	0.1634041	0.705882353	0.255009471	0.195903025	0.341980934	0.273908711	0.064956114	0.120151354	0.381179989	0.238536555	0.19063733	0.097770899	0.257767238	0.087285428	0.771428571	0.263879776	0.295661988	0.414273315	0.319579219	0.462326829	0.175516206	0.141850732
KR906751	0.471428571	0.224268247	0.417721519	0.147402525	0.376442329	0.528571429	0.424257626	0.582278481	0.210198682	0.32533281	0.182427404	0.204149591	0.166469939	0.285714286	0.112052741	0.1492379	0.757575758	0.274459365	0.198276102	0.429553603	0.261565021	0.065694034	0.11822735	0.290113652	0.219888547	0.182583002	0.093662113	0.295396694	0.089101828	0.8	0.268672501	0.33328615	0.369914738	0.308286272	0.427504092	0.174177079	0.13834
KR906752	0.470588235	0.241867635	0.455696203	0.150997118	0.380195638	0.529411765	0.404663525	0.544303797	0.230219899	0.346105844	0.165131914	0.19591679	0.137091921	0.318181818	0.077353511	0.159550993	0.676470588	0.285198474	0.182863452	0.444292234	0.243321516	0.063782989	0.129318014	0.316565273	0.186855585	0.164354491	0.097617532	0.301823052	0.080498382	0.777777778	0.237446613	0.314975689	0.355122274	0.343710285	0.487705778	0.207968995	0.166376022
KR906754	0.449275362	0.221764855	0.448717949	0.140881446	0.406959073	0.550724638	0.371116188	0.551282051	0.207756773	0.340197512	0.179545797	0.22356602	0.185552097	0.272727273	0.08518804	0.1634041	0.705882353	0.255009471	0.195903025	0.341980934	0.273908711	0.064956114	0.120151354	0.381179989	0.238536555	0.19063733	0.097770899	0.257767238	0.087285428	0.771428571	0.263879776	0.295661988	0.414273315	0.319579219	0.462326829	0.175516206	0.141850732
KR906755	0.449275362	0.231690511	0.448717949	0.140821734	0.406378327	0.550724638	0.388571682	0.551282051	0.207563219	0.355027352	0.184314716	0.238345357	0.177376758	0.272727273	0.077787997	0.175011803	0.705882353	0.232678189	0.188947717	0.341929184	0.26360227	0.07356957	0.120135518	0.381107659	0.238457971	0.181760294	0.097652755	0.288366238	0.082348882	0.771428571	0.242338482	0.302651347	0.387546664	0.291261266	0.462089554	0.190639501	0.148220865
KR906756	0.449275362	0.231606458	0.448717949	0.140820264	0.406545675	0.550724638	0.388496606	0.551282051	0.199645917	0.355056086	0.184433849	0.230980603	0.177601141	0.272727273	0.077762256	0.165738674	0.705882353	0.240133335	0.202118325	0.341952463	0.263432635	0.07361928	0.120199925	0.381100572	0.238514068	0.181829649	0.097576775	0.274848134	0.082332611	0.771428571	0.259638724	0.302941016	0.387546664	0.300900245	0.461709432	0.182241799	0.141755957
KR906757	0.471428571	0.22725033	0.430379747	0.147402525	0.383642953	0.528571429	0.424257626	0.569620253	0.210198682	0.336810344	0.182670318	0.206629305	0.169953177	0.285714286	0.093741381	0.1492379	0.735294118	0.277793101	0.197718785	0.429553603	0.255116907	0.066409477	0.11822735	0.290113652	0.219888547	0.184571429	0.093662113	0.282184379	0.089220472	0.794117647	0.264858364	0.325832205	0.39185292	0.308286272	0.440320657	0.171704421	0.140761964
KR906759	0.492753623	0.225657446	0.41025641	0.151236298	0.393101721	0.507246377	0.376934019	0.58974359	0.191853381	0.317128374	0.166598108	0.211223349	0.157846692	0.272727273	0.105905024	0.15037113	0.676470588	0.280667214	0.185183432	0.341462992	0.25278891	0.065241933	0.10791553	0.381220162	0.247109831	0.181661285	0.125294115	0.285017775	0.104899864	0.794117647	0.234578585	0.313001979	0.386964111	0.323254073	0.489615977	0.19857821	0.163207459
KR906760	0.449275362	0.238231221	0.448717949	0.140823007	0.406212031	0.550724638	0.38864689	0.551282051	0.207800815	0.354998508	0.179182649	0.23085615	0.177151178	0.272727273	0.077813837	0.16555532	0.705882353	0.240076656	0.195430355	0.363644292	0.263771702	0.064782375	0.120070311	0.381114685	0.238401514	0.1816904	0.097728586	0.288366238	0.082364666	0.771428571	0.25065419	0.302359916	0.387546664	0.300350242	0.462470351	0.18196309	0.141580526
KR906762	0.449275362	0.232953058	0.461538462	0.131318524	0.406753906	0.550724638	0.361227612	0.538461538	0.218215229	0.340199975	0.179471943	0.223573692	0.185501015	0.272727273	0.085185274	0.16714757	0.676470588	0.255014701	0.195859295	0.34195352	0.26178044	0.075586907	0.120129307	0.381158984	0.248907868	0.17995971	0.097750081	0.267871076	0.08727497	0.771428571	0.257402855	0.295527481	0.400923295	0.315838957	0.484729877	0.182031823	0.141843683
KR906763	0.434782609	0.220252405	0.435897436	0.14084787	0.414175783	0.565217391	0.399798961	0.564102564	0.199963462	0.337150165	0.182125466	0.219959065	0.173634203	0.272727273	0.093057049	0.166535434	0.705882353	0.253297518	0.18712806	0.33602333	0.281544007	0.069676038	0.120132387	0.365558421	0.222681527	0.197326747	0.097701408	0.289243268	0.083995877	0.764705882	0.25078893	0.309350069	0.394626578	0.304259584	0.4622086	0.181015605	0.153621668
KR906765	0.420289855	0.221424817	0.435897436	0.131320819	0.414602096	0.579710145	0.383456644	0.564102564	0.21074427	0.337133814	0.180591813	0.219920191	0.201493605	0.272727273	0.093066392	0.164880656	0.705882353	0.253290677	0.159702331	0.32025449	0.274565764	0.06972251	0.120108601	0.381208313	0.243879223	0.197373631	0.097867314	0.288213628	0.087852529	0.764705882	0.246100895	0.309678442	0.387858946	0.301257589	0.462707831	0.186410178	0.153650985
KR906766	0.434782609	0.221377508	0.448717949	0.140855663	0.414379983	0.565217391	0.395882243	0.551282051	0.199970332	0.337146014	0.180563044	0.219949196	0.181485204	0.272727273	0.093059421	0.164974184	0.705882353	0.253295781	0.187170298	0.336057414	0.274558241	0.069703076	0.120154327	0.365576299	0.230763369	0.197351985	0.097721983	0.28829	0.087860799	0.764705882	0.246309819	0.301685391	0.387702784	0.301415031	0.4622086	0.186615263	0.153630319
